id,UF,População 2016,nome,Total da Despesa por Função per capita,Legislativa per capita,Judiciária per capita,Essencial à Justiça per capita,Administração per capita,Defesa Nacional per capita,Segurança Pública per capita,Relações Exteriores per capita,Assistência Social per capita,Previdência Social per capita,Saúde per capita,Trabalho per capita,Educação per capita,Cultura per capita,Direitos da Cidadania per capita,Urbanismo per capita,Habitação per capita,Saneamento per capita,Gestão Ambiental per capita,Ciência e Tecnologia per capita,Agricultura per capita,Organização Agrária per capita,Indústria per capita,Comércio e Serviços per capita,Comunicações per capita,Energia per capita,Transporte per capita,Desporto e Lazer per capita,Encargos Especiais per capita,TOTAL DA DESPESA POR FUNÇÃO (INTRAORÇAMENTÁRIA) per capita,TOTAL GERAL DA DESPESA POR FUNÇÃO per capita,IDHM 2010,IDHM Educação 2010,IDHM Longevidade 2010,IDHM Renda 2010
1600154,AP,14560,Pedra Branca do Amapari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.626,0.502,0.779,0.628
1600535,AP,20143,Porto Grande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.64,0.554,0.777,0.61
1600550,AP,4655,Pracuúba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.614,0.544,0.79,0.539
1600600,AP,113854,Santana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.692,0.638,0.794,0.654
1600055,AP,5025,Serra do Navio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.709,0.692,0.783,0.659
1600709,AP,15665,Tartarugalzinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.592,0.473,0.794,0.553
1600808,AP,14680,Vitória do Jari,2123.2534386921,,,,416.756089237057,,,,96.9111723433243,,409.834222070845,,1047.20211784741,24.7468753405995,,92.2926675749319,,,14.4248365122616,,20.8465320163488,,,,,,0.238925749318801,,,,2123.2534386921,0.619,0.517,0.781,0.587
1500107,PA,151934,Abaetetuba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.628,0.537,0.798,0.579
1500131,PA,7179,Abel Figueiredo,8214.92220922134,,,,2070.88797325533,,3.38360495890793,,40.2970511213261,,1459.84764173283,,4196.95009054186,72.9249338347959,,118.306186098342,,9.03903050564145,,,62.8834099456749,,,,,,72.7829516645772,7.51608859172587,100.10324697033,,8214.92220922134,0.622,0.481,0.8,0.625
1500206,PA,54080,Acará,2138.55718306213,,,,183.902501849112,,,,62.7970436390533,,299.117622965976,,1436.70456638314,0.788042344674556,0.879807692307692,23.3403827662722,,2.98234042159763,6.90320414201183,,7.00497041420118,,,,,,98.1804698594675,5.6579887204142,10.2982418639053,,2138.55718306213,0.506,0.332,0.757,0.517
1500305,PA,37778,Afuá,2006.62628963947,41.8245881200699,,,130.249317327545,,1.13417041664461,,65.9844202975277,35.3651029699825,227.415490761819,,1313.49693525332,31.826465667849,,95.7744486208905,2.21373153687331,1.59832653925565,13.0925318968712,,11.5285451850283,,,,,4.98681640107999,1.33668272539573,1.400295410027,27.3984205092911,,2006.62628963947,0.489,0.311,0.774,0.485
1500347,PA,26497,Água Azul do Norte,1995.05042721818,66.1082258368872,,,231.336035400234,,,,73.0175299090463,,440.467829943012,,899.717028342831,,,246.779567120806,,,20.4448152621051,,12.2733932143261,,,,,,,3.98129146695852,0.924710721968525,,1995.05042721818,0.564,0.399,0.797,0.563
1500404,PA,54960,Alenquer,1999.86441284571,,,,244.708343704512,,,,94.4816797671033,14.7158831877729,322.125599708879,,1190.00705531295,15.8508586244541,,,,2.60429712518195,42.3085347525473,,31.1487794759825,,,,,14.8519965429403,2.85709552401747,9.73719505094614,14.4670940684134,,1999.86441284571,0.564,0.436,0.779,0.529
1500503,PA,33282,Almeirim,2658.81703833904,,,,590.026503815876,,54.7895426957515,,82.3409840153837,,585.274906556096,1.51016585541734,1206.06279039721,3.71962802716183,,,,1.56936722552731,25.2186965927528,,46.1135481641728,,,,2.32782645273722,9.68017697253771,3.74696232197584,1.58215822366444,44.8537810227751,,2658.81703833904,0.642,0.497,0.809,0.659
1500602,PA,109938,Altamira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.665,0.548,0.811,0.662
1500701,PA,28012,Anajás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.484,0.29,0.774,0.506
1500800,PA,510834,Ananindeua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.718,0.658,0.821,0.684
1500859,PA,26271,Anapu,2459.86339652088,74.0749701191428,,,210.22902934795,,,,50.69995013513,,455.699559590423,,1135.26077195387,,,231.216316089985,,,19.0935716188954,,38.930124852499,,,,,,178.143254158578,6.1036374709756,60.4122111834342,,2459.86339652088,0.548,0.371,0.788,0.563
1500909,PA,44227,Augusto Corrêa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52,0.38,0.772,0.48
1500958,PA,29991,Aurora do Pará,2159.01753759461,44.2573438698276,,,251.751720182721,,,,86.8292971224701,,377.577320529492,,1245.98670567837,,,128.196294888467,,,4.64999499849955,,19.7688603247641,,,,,,,,,,2159.01753759461,0.519,0.358,0.773,0.504
1501006,PA,15950,Aveiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.541,0.45,0.748,0.47
1501105,PA,29065,Bagre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.471,0.28,0.777,0.481
1501204,PA,44956,Baião,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.578,0.467,0.77,0.538
1501253,PA,3233,Bannach,5645.43474791216,243.078932879678,,,1160.12847819363,,,,265.741354778843,,1331.84851221775,,1864.10646458398,2.07237859573152,,2.47448190535107,,,50.6076708939066,,,,,,,4.10763996288277,646.71607794618,74.5527559542221,,,5645.43474791216,0.594,0.42,0.784,0.635
1501303,PA,118537,Barcarena,2592.02645646507,,,,428.894065144217,,3.41194108168757,,111.213926115896,,499.328018930798,2.66325594540101,1019.04770890102,12.2707651619326,,431.925617992694,4.15701662771962,4.30226309084927,,,30.7972018863309,,,,,,11.5174542126087,10.5748468410707,21.9223745328463,,2592.02645646507,0.662,0.564,0.801,0.643
1501402,PA,1446042,Belém,1797.05099341513,50.4582926498677,,10.6770072860954,81.5468073610587,,63.4313675605549,,43.8051627407779,10.3842833887259,574.101672966622,15.2182318148436,308.484020567867,8.22126557873146,,66.9093915529424,4.25355914973424,154.133735071319,10.4731759381816,14.680293428545,,,,1.6155353164016,6.19822821190533,,131.495001362339,2.3864066465566,238.577554822059,70.4498812620934,1867.50087467722,0.746,0.673,0.822,0.751
1501451,PA,17145,Belterra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.588,0.478,0.775,0.548
1501501,PA,59836,Benevides,1581.93582826392,,,,298.131888996591,,,,72.0655047128819,,437.382225081891,,596.106153319072,,,130.191083795708,,13.4953502907948,15.6568747910957,,12.4688169329501,,,,,,6.43793034293736,,,,1581.93582826392,0.665,0.592,0.798,0.623
1501576,PA,16375,Bom Jesus do Tocantins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.589,0.437,0.777,0.601
1501600,PA,15563,Bonito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.546,0.398,0.77,0.531
1501709,PA,122881,Bragança,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.486,0.755,0.589
1501725,PA,14834,Brasil Novo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.613,0.451,0.809,0.632
1501758,PA,7206,Brejo Grande do Araguaia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.591,0.473,0.743,0.588
1501782,PA,62737,Breu Branco,1547.04342270112,41.0215985781915,,,99.9645872451663,,,,48.9300035067026,,320.347835089341,,741.049993464782,,,139.791646078072,0.557884501968535,43.5164461163269,12.1992736343784,,50.1481282177981,,,3.99742863063264,,,13.837035242361,8.68890288027798,22.9926595151187,,1547.04342270112,0.568,0.422,0.781,0.555
1501808,PA,99080,Breves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.503,0.312,0.778,0.524
1501907,PA,28016,Bujaru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.552,0.437,0.779,0.495
1502004,PA,22786,Cachoeira do Arari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.546,0.398,0.778,0.525
1501956,PA,32139,Cachoeira do Piriá,1551.6213242478,,,,105.594793553004,,,,81.7430816142382,,266.275647344348,,721.683185848968,2.84819471669934,,189.948347179439,,,7.03166122156881,,5.23343850150907,,,,,,162.906046547808,8.35692772021531,,,1551.6213242478,0.473,0.303,0.779,0.449
1502103,PA,132515,Cametá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.577,0.474,0.754,0.538
1502152,PA,34853,Canaã dos Carajás,9287.69886121711,503.74226264597,,,1542.12726938857,,,,407.489802599489,,2361.05164347402,,2753.66537514705,8.77133446188276,1.28425099704473,937.55153358391,152.311246664563,549.879959257453,,,8.01553696955786,0.449315697357473,,0.371201905144464,,40.6945944395031,,20.2935339855967,,,9287.69886121711,0.673,0.569,0.801,0.67
1502202,PA,66759,Capanema,1744.96559040729,,,,226.919815156009,,,,54.5975347144205,140.68100480834,564.005682080319,,507.329314848934,13.322429185578,,145.282332419599,,,10.3131667640318,,22.1350310819515,,3.97347084288261,,5.05337527524379,18.6985634895669,28.0810391108315,4.57283062957803,,,1744.96559040729,0.655,0.58,0.794,0.61
1502301,PA,52768,Capitão Poço,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.548,0.385,0.747,0.573
1502400,PA,192571,Castanhal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.673,0.582,0.8,0.654
1502509,PA,22821,Chaves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.453,0.234,0.769,0.516
1502608,PA,11721,Colares,1717.00973466428,,,,247.208309871171,,,,66.7968705741831,,450.212131217473,,781.037706680317,38.26583482638,,109.990256804027,,2.45687739953929,3.32898728777408,,10.4999505161676,,,,,,7.21280948724512,,,,1717.00973466428,0.602,0.528,0.763,0.541
1502707,PA,46485,Conceição do Araguaia,1616.8663975476,53.8442017855222,,,296.694618694202,,,,57.8390635688932,8.07136194471335,507.378331935033,0.0354953210713133,597.03233516188,6.919494890825,,2.72829966655911,,,75.1889600946542,,,,,0.363452081316554,0.306061094976874,0.364130364633753,4.39679746154674,5.70379348176831,,,1616.8663975476,0.64,0.54,0.77,0.631
1502756,PA,31884,Concórdia do Pará,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.566,0.438,0.741,0.56
1502764,PA,12765,Cumaru do Norte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55,0.33,0.795,0.635
1502772,PA,17578,Curionópolis,3321.37257025828,,,,565.726113323473,,,,53.8084691091137,3.94425531914894,604.252971896689,,1150.97598702924,53.9847439981795,,49.5798975992718,10.1733046990556,,10.9248884969849,,3.57726134941404,500.219365115485,4.5359722380248,,,,273.598769484583,,36.0705705996132,,3321.37257025828,0.636,0.536,0.809,0.592
1502806,PA,32881,Curralinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.502,0.323,0.769,0.508
1502855,PA,13783,Curuá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.578,0.495,0.78,0.501
1502905,PA,38391,Curuçá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.582,0.48,0.758,0.542
1502939,PA,57251,Dom Eliseu,2060.06513091474,45.6382358386753,,,161.284622801348,,,,57.5206340500603,58.5276999528393,324.181238930324,,727.377048785174,0.0174669438088418,2.37273252868945,522.24284746118,,46.3657567553405,10.608949013991,,47.7843066496655,,,,,,29.1157101186006,8.01197271663377,19.0159083684128,,2060.06513091474,0.615,0.502,0.763,0.606
1502954,PA,32780,Eldorado dos Carajás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56,0.405,0.757,0.572
1503002,PA,7168,Faro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.563,0.47,0.756,0.501
1503044,PA,19508,Floresta do Araguaia,2461.3797237031,84.8625953454993,,,921.503314537626,,,,18.7927696329711,,388.66461041624,,851.209194176748,20.7311913061308,,5.95578941972524,,113.524116259996,,,,,,,,0.730927311872053,33.8897498462169,4.07203249948739,17.4434329505844,,2461.3797237031,0.583,0.437,0.792,0.573
1503077,PA,25345,Garrafão do Norte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.526,0.353,0.763,0.54
1503093,PA,38677,Goianésia do Pará,1956.14487680017,,,,512.163445458541,,,,46.4121731261473,,394.083530263464,,959.472000155131,,,7.77552783307909,,2.10226491196318,,0.356801199679396,0.00155130956382346,,,,,,,1.53147607104998,32.2461064715464,,1956.14487680017,0.56,0.404,0.743,0.585
1503101,PA,32049,Gurupá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.509,0.333,0.777,0.51
1503200,PA,37547,Igarapé-Açu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.595,0.49,0.743,0.579
1503309,PA,60675,Igarapé-Miri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.547,0.413,0.77,0.514
1503408,PA,11224,Inhangapi,2013.49623930862,,,,316.239880612972,,,,89.4166366714184,,476.44687722737,,795.718276015681,28.1566241981468,,203.675542587313,,,17.4019832501782,,20.3049492159658,,,,,2.54524946543122,,1.61992159657876,61.9702984675695,,2013.49623930862,0.572,0.456,0.748,0.55
1503457,PA,60433,Ipixuna do Pará,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.489,0.304,0.757,0.508
1503507,PA,31664,Irituia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.559,0.427,0.763,0.536
1503606,PA,98485,Itaituba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.64,0.51,0.8,0.644
1503705,PA,51806,Itupiranga,1712.18968343435,45.7959000887928,,,158.214160908003,,,,54.382333127437,,297.528244604872,,923.254426707331,13.5117438134579,,137.834036018994,5.89267691001042,1.69944987067135,,,,,,,,4.49468941821411,40.8528131876617,4.90580338184766,23.8234053970583,,1712.18968343435,0.528,0.364,0.746,0.543
1503754,PA,41487,Jacareacanga,2102.73529563478,73.0073656808157,,,361.21849711958,,,,91.1184988068552,,346.30256803336,,772.198968833611,5.83586713910382,,348.978958950997,,25.0234379444163,34.5927015691662,,28.9126591462386,,,,,,10.0141909513824,5.5315814592523,,,2102.73529563478,0.505,0.279,0.8,0.577
1503804,PA,56781,Jacundá,1514.61450432363,42.5445342632219,,,421.83805762491,,,,48.4844331730685,,325.593155633046,,664.549412655642,0.0367376411123439,0.324131311530265,,8.29158204328913,,,,,,2.95245997780948,,,,,,,,1514.61450432363,0.622,0.509,0.752,0.628
1503903,PA,55179,Juruti,2264.04166711974,,,,426.767068631182,,43.3843251961797,,69.9427146196923,,415.17494173508,,1191.29391308288,47.4465167908081,,,,,18.0514411279653,,,,,,,,,0.915203247612316,51.0655426883416,,2264.04166711974,0.592,0.501,0.756,0.547
1504000,PA,27760,Limoeiro do Ajuru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.541,0.425,0.754,0.493
1504059,PA,29112,Mãe do Rio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.599,0.458,0.763,0.615
1504109,PA,8298,Magalhães Barata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.597,0.507,0.801,0.524
1504208,PA,266932,Marabá,2340.59448709784,,,,145.348479650248,,33.3431699084411,,35.3248414577495,75.9827081428978,573.617436126055,2.09705022252858,857.14835868311,58.8050581046858,8.56755417109976,351.961822149461,16.7796993990979,12.6475736891793,9.66455988791153,,13.5501335546132,,2.49493421545562,0.70616999835164,,46.5110324726897,38.2658271769589,8.99408680862542,48.7839912786777,62.1361941992717,2402.73068129711,0.668,0.564,0.785,0.673
1504307,PA,28668,Maracanã,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57,0.454,0.764,0.534
1504406,PA,27471,Marapanim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.609,0.521,0.76,0.57
1504422,PA,125435,Marituba,1705.53554542193,43.7719165304739,8.2546561964364,,157.67308980747,,,,74.878935145693,,365.683291425838,14.1031347709969,772.82714202575,1.69204703631363,,216.97699597401,7.36146577908877,,7.57210523378642,,0.622457766970941,,,,,,,14.6939960138717,19.424311715231,,1705.53554542193,0.676,0.628,0.793,0.621
1504455,PA,30315,Medicilândia,1744.87602375062,18.151023255814,,,237.90332541646,,,,62.8754029358403,,355.32331486063,,878.668980372753,0.802276100940129,,88.6277519379845,,,6.01036780471714,,8.30690714167904,,,,,,88.2066739238001,,,,1744.87602375062,0.582,0.408,0.8,0.605
1504505,PA,26652,Melgaço,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.418,0.207,0.776,0.454
1504604,PA,29846,Mocajuba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.575,0.467,0.754,0.539
1504703,PA,78629,Moju,1803.69578158186,,,,298.599021989342,,2.42655941192181,,63.3124696994747,8.7676713426344,240.127380355848,,1136.26996451691,13.2304934566127,1.33992394663547,,,,12.0631986925943,,11.1369039412939,,,,,9.06057205356802,,7.36162217502448,,,1803.69578158186,0.547,0.375,0.757,0.578
1504752,PA,15548,Mojuí dos Campos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1504802,PA,56391,Monte Alegre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.589,0.495,0.764,0.541
1504901,PA,38616,Muaná,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.547,0.391,0.775,0.54
1504950,PA,20727,Nova Esperança do Piriá,2147.84049983114,56.4422511699715,,,243.505629854779,,0.121580547112462,,90.6761026680176,,381.33230327592,,1072.04555796787,8.1892251652434,,182.983267718435,,3.65706566314469,6.54429005644811,,39.563514739229,,,,,38.0013364210933,19.6984759009987,5.07989868287741,,,2147.84049983114,0.502,0.346,0.757,0.482
1504976,PA,16032,Nova Ipixuna,2097.39751060379,70.2428998253493,,,404.65537238024,,,,75.0742795658683,,468.817498752495,,834.482850548902,6.29153318363273,,35.3725648702595,,,,,7.41529441117765,,,,,,193.992946606786,1.05227045908184,,,2097.39751060379,0.581,0.435,0.766,0.59
1505007,PA,14791,Nova Timboteua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.609,0.507,0.791,0.564
1505031,PA,25102,Novo Progresso,2517.37145645765,,,,260.952613337583,,,,61.7513628396144,,622.448743924787,,1009.06641821369,,,487.436938092582,,,20.0870576049717,,17.7887985021114,,,21.2563803680982,,,2.79232411760019,0.0527846386742092,13.7380348179428,,2517.37145645765,0.673,0.519,0.828,0.709
1505064,PA,72347,Novo Repartimento,1908.16751420239,43.5040455029234,,,244.698329992951,,,,78.4662884431974,,346.914790247004,,896.479291884943,6.07538087273833,,181.947907446059,,,57.9948762215434,,3.78964255601476,,,,,,0.837215088393437,2.68807331333711,44.7716726332813,,1908.16751420239,0.537,0.376,0.741,0.557
1505106,PA,50596,Óbidos,1791.54598327931,45.0615738398292,,,236.771035457348,,,,70.4859176614752,15.6232391888687,297.125679500356,,1015.11107340501,29.8788425962527,,6.0624638311329,,1.82357261443592,17.6312289509052,,0.10317021108388,,,0.411790655387778,,3.54516167285951,16.9682437346826,6.95772887184758,27.985261087833,,1791.54598327931,0.594,0.499,0.756,0.556
1505205,PA,31257,Oeiras do Pará,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.507,0.344,0.754,0.502
1505304,PA,70071,Oriximiná,2701.55267286038,84.3120072497895,,,484.142547416192,,,,79.2552847825777,,659.734949979307,,1127.11058883133,12.946846769705,,46.8076098528635,,92.4242399851579,3.3406771702987,,66.1091050505915,,,,,17.9883355453754,21.714562087026,5.66591814017211,,,2701.55267286038,0.623,0.52,0.778,0.599
1505403,PA,17237,Ourém,2050.43645645994,67.6272176132738,,,193.206492429077,,,,86.4108377327841,,598.382042698845,,849.446754655683,59.1602245170273,,123.163487265765,,,5.21165922144225,,33.9169548065209,,,,,2.42921448047804,23.2026947844753,8.27887625456866,,,2050.43645645994,0.568,0.438,0.727,0.575
1505437,PA,31359,Ourilândia do Norte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.624,0.467,0.795,0.653
1505486,PA,45596,Pacajá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.515,0.338,0.746,0.541
1505494,PA,7404,Palestina do Pará,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.589,0.467,0.761,0.574
1505502,PA,108547,Paragominas,2633.3872725179,50.1883608943591,,,389.198527918782,,,,67.2209660331469,129.850733967774,601.248002708504,,932.022385326172,26.6843082719928,,223.97366274517,,75.1650224326789,40.7452860972666,,22.1382492376574,,0.35713893520779,1.15157489382479,,,71.694056860162,1.74899619519655,,97.5009739559822,2730.88824647388,0.645,0.514,0.781,0.667
1505536,PA,196259,Parauapebas,4733.06648255621,209.13479707937,,,542.168891515803,,74.2876288985473,,117.395053016677,,951.13146006043,,1236.22149909049,34.4375037068364,28.831659541728,445.647511145986,106.735402911459,303.424639889126,32.7165756984393,,87.327501464901,,1.9185420795989,13.4286957540801,,27.0655235173928,416.822363560397,21.1305202309193,83.2407133940354,,4733.06648255621,0.715,0.644,0.809,0.701
1505551,PA,5436,Pau D'Arco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.574,0.443,0.748,0.571
1505601,PA,7867,Peixe-Boi,2278.40733697725,79.3282598194992,,,508.914390491928,,5.5650184314224,,107.051180882166,,460.600854201093,,931.759096224736,,,125.188768272531,,31.1622664293886,1.09375238337359,,1.57562349053006,,,,,7.97984237956019,7.31028346256515,1.80055929833482,9.07744121011821,,2278.40733697725,0.581,0.478,0.754,0.543
1505635,PA,12653,Piçarra,2884.60402434205,87.0086817355568,,,146.667031534024,,,,113.085171105667,,598.85892515609,,1271.86292104639,1.13724571247925,,493.43681024263,,,87.2363937406149,,46.7543325693511,,,,1.33565162412076,,,1.97725440606971,35.2436054690587,,2884.60402434205,0.563,0.402,0.792,0.561
1505650,PA,29336,Placas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.552,0.404,0.77,0.541
1505700,PA,29700,Ponta de Pedras,1679.97980976431,,,,214.403671043771,,0.0244781144781145,,52.6753279461279,24.4647215488215,309.123926936027,,927.353871717172,23.0100666666667,,52.1844175084175,,,4.44049057239057,,28.9514286195286,,,,,0.101010101010101,33.166771043771,10.0796279461279,,,1679.97980976431,0.562,0.412,0.773,0.558
1505809,PA,59322,Portel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.483,0.286,0.767,0.513
1505908,PA,39246,Porto de Moz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.503,0.322,0.77,0.512
1506005,PA,29132,Prainha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.523,0.359,0.779,0.512
1506104,PA,10510,Primavera,2800.57331874405,88.5012921027593,,,265.355347288297,,4.89960608943863,,107.983430066603,9.45897811607992,552.379275927688,24.3798154138915,949.129223596575,111.230802093245,,546.952710751665,,49.4583872502379,35.4837002854424,,51.9348725023787,,,,,1.12350142721218,,2.30237583254044,,,2800.57331874405,0.577,0.435,0.772,0.571
